,country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per501,per416_1,per416_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,European_Region,political_affiliation,country_name_x,party_name_english,party_name_parlgov,country_name_short,country_name_y,party_name_short,party_name,party_name_ascii,family_name_short,family_name,left_right,state_market,liberty_authority,eu_anti_pro,cmp,euprofiler,ees,castles_mair,huber_inglehart,ray,benoit_laver,chess,country_id,party_id,family_id
75,22,Netherlands,10,10,1981-05-26,198105,22420,people’s party for freedom and democracy,VVD,40,113,0,1982.0,,,17.321,0,,26.0,150.0,1,10,,1308.0,6.0,4.0,,,7.6000000000000005,1.6,12.200000000000001,8.5,1.0,2018b,6YLBKF,Western_Europe,Left_wing,Netherlands,People's Party for Freedom and Democracy,people’s party for freedom and democracy,NLD,Netherlands,VVD,Volkspartij voor Vrijheid en Democratie,Volkspartij voor Vrijheid en Democratie,lib,Liberal,7.3482,7.8979,4.3887,5.9471,22420.0,305.0,1528420.0,1107.0,2605.0,1003.0,7200.0,1003.0,8.0,1409.0,6.0
76,22,Netherlands,10,10,1981-05-26,198105,22521,christian democratic appeal,CDA,50,113,0,1982.0,,,30.806,0,,48.0,150.0,1,10,,2167.0,10.9,5.1000000000000005,,,-19.3,4.0,3.5,14.0,2.6,2018b,CGTLN8,Western_Europe,Left_wing,Netherlands,Christian Democratic Appeal,christian democratic appeal,NLD,Netherlands,CDA,Christen Democratisch Appèl,Christen Democratisch Appel,chr,Christian democracy,5.9376,5.8848,6.6882,7.7157,22521.0,293.0,1528521.0,1106.0,2604.0,1001.0,7040.0,1001.0,8.0,235.0,3.0
77,22,Netherlands,10,10,1981-05-26,198105,22521,christian democratic appeal,CDA,50,113,0,1982.0,,,30.806,0,,48.0,150.0,1,10,,2167.0,10.9,5.1000000000000005,,,-19.3,4.0,3.5,14.0,2.6,2018b,CGTLN8,Western_Europe,Left_wing,Netherlands,Christian Democratic Union,christian democratic appeal,NLD,Netherlands,CDU,Christelijk-Democratische Unie,Christelijk-Democratische Unie,chr,Christian democracy,6.2,5.7,7.2,8.3,,,,,,,,,8.0,2542.0,3.0
78,22,Netherlands,10,10,1981-05-26,198105,22528,reformatory political federation,RPF,50,326,5,2017.0,0.773,0.682,1.247,0,,2.0,150.0,1,121,2018-2,866.0,0.0,5.081,0.0,0.0,37.644,1.27,2.656,3.0020000000000002,2.771,2018b,5FLQT2,Western_Europe,Other,Netherlands,Reformatory Political Federation,reformatory political federation,NLD,Netherlands,RPF,Reformatorische Politieke Federati,Reformatorische Politieke Federati,chr,Christian democracy,8.2963,6.0,8.5455,3.5447,,,,1109.0,2608.0,1008.0,,1008.0,8.0,212.0,3.0
79,22,Netherlands,10,10,1982-09-08,198209,22210,communist party of the netherlands,CPN,20,326,5,2017.0,0.773,0.682,1.794,0,,3.0,150.0,1,121,2018-2,460.0,0.0,5.652,0.0,0.0,-24.783,5.4350000000000005,0.0,31.739,9.783,2018b,MTEX39,Western_Europe,Left_wing,Netherlands,Communist Party of the Netherlands,communist party of the netherlands,NLD,Netherlands,CPN,Communistische Partij Nederland,Communistische Partij Nederland,com,Communist/Socialist,0.8,1.4,3.0,5.0,,,,1102.0,,1012.0,,,8.0,1194.0,14.0
80,22,Netherlands,10,10,1982-09-08,198209,22310,radical political party,PPR,30,220,1,1991.0,0.774,,1.657,0,,2.0,150.0,1,10,,213.0,17.8,1.9000000000000001,,,-8.0,0.9,0.9,12.700000000000001,19.3,2018b,5J9Y68,Western_Europe,Other,Netherlands,Radical Political Party,radical political party,NLD,Netherlands,PPR,Politieke Partij Radikalen,Politieke Partij Radikalen,eco,Green/Ecologist,1.6,2.5,1.8,5.0,22310.0,,,1103.0,,1010.0,,,8.0,342.0,19.0
81,22,Netherlands,10,10,1982-09-08,198209,22320,labour party,PvdA,30,220,1,1991.0,0.774,,30.395,0,,47.0,150.0,1,10,,767.0,2.4,2.4,,,-20.7,5.6000000000000005,8.0,17.900000000000002,7.5,2018b,ORSBQ4,Western_Europe,Left_wing,Netherlands,Labour Party,labour party,NLD,Netherlands,PvdA,Partij van de Arbeid,Partij van de Arbeid,soc,Social democracy,3.6118,3.868,3.2028,7.9904,22320.0,299.0,1528320.0,1104.0,2602.0,1002.0,7140.0,1002.0,8.0,742.0,11.0
82,22,Netherlands,10,10,1982-09-08,198209,22330,democrats‘66,D’66,40,220,1,1991.0,0.774,,4.265,0,,6.0,150.0,1,10,,1982.0,6.1000000000000005,6.9,,,-12.6,6.2,3.2,10.700000000000001,3.9,2018b,WQGS4A,Western_Europe,Left_wing,Netherlands,Democrats 66,democrats‘66,NLD,Netherlands,D66,Democraten 66,Democraten 66,lib,Liberal,4.5066,4.9917,1.7625,8.6233,22330.0,295.0,1528330.0,1105.0,2603.0,1004.0,7080.0,1004.0,8.0,345.0,6.0
83,22,Netherlands,10,10,1982-09-08,198209,22420,people’s party for freedom and democracy,VVD,40,220,1,1991.0,0.774,,23.077,0,,36.0,150.0,1,10,,317.0,3.2,2.5,,,21.0,1.9000000000000001,17.3,6.7,1.3,2018b,3274D5,Western_Europe,Left_wing,Netherlands,People's Party for Freedom and Democracy,people’s party for freedom and democracy,NLD,Netherlands,VVD,Volkspartij voor Vrijheid en Democratie,Volkspartij voor Vrijheid en Democratie,lib,Liberal,7.3482,7.8979,4.3887,5.9471,22420.0,305.0,1528420.0,1107.0,2605.0,1003.0,7200.0,1003.0,8.0,1409.0,6.0
84,22,Netherlands,10,10,1982-09-08,198209,22521,christian democratic appeal,CDA,50,220,1,1991.0,0.774,,29.387,0,,45.0,150.0,1,10,,2055.0,6.5,7.1000000000000005,,,-11.700000000000001,3.9,5.3,12.700000000000001,3.6,2018b,L53VFM,Western_Europe,Left_wing,Netherlands,Christian Democratic Appeal,christian democratic appeal,NLD,Netherlands,CDA,Christen Democratisch Appèl,Christen Democratisch Appel,chr,Christian democracy,5.9376,5.8848,6.6882,7.7157,22521.0,293.0,1528521.0,1106.0,2604.0,1001.0,7040.0,1001.0,8.0,235.0,3.0
85,22,Netherlands,10,10,1982-09-08,198209,22521,christian democratic appeal,CDA,50,220,1,1991.0,0.774,,29.387,0,,45.0,150.0,1,10,,2055.0,6.5,7.1000000000000005,,,-11.700000000000001,3.9,5.3,12.700000000000001,3.6,2018b,L53VFM,Western_Europe,Left_wing,Netherlands,Christian Democratic Union,christian democratic appeal,NLD,Netherlands,CDU,Christelijk-Democratische Unie,Christelijk-Democratische Unie,chr,Christian democracy,6.2,5.7,7.2,8.3,,,,,,,,,8.0,2542.0,3.0
86,22,Netherlands,10,10,1982-09-08,198209,22527,reformed political league,GPV,50,326,5,2017.0,0.773,0.682,0.8150000000000001,0,,1.0,150.0,1,121,2018-2,922.0,0.0,4.121,0.0,0.0,24.62,1.193,2.386,4.881,0.976,2018b,JOYG38,Western_Europe,Other,Netherlands,Reformed Political League,reformed political league,NLD,Netherlands,GPV,Gereformeerd Politiek Verbond,Gereformeerd Politiek Verbond,con,Conservative,8.1444,5.8,8.6364,3.4848,,,,1108.0,2606.0,1007.0,,1007.0,8.0,625.0,26.0
87,22,Netherlands,10,10,1982-09-08,198209,22528,reformatory political federation,RPF,50,326,5,2017.0,0.773,0.682,1.508,0,,2.0,150.0,1,121,2018-2,866.0,0.0,5.081,0.0,0.0,37.644,1.27,2.656,3.0020000000000002,2.771,2018b,PBJ2UX,Western_Europe,Other,Netherlands,Reformatory Political Federation,reformatory political federation,NLD,Netherlands,RPF,Reformatorische Politieke Federati,Reformatorische Politieke Federati,chr,Christian democracy,8.2963,6.0,8.5455,3.5447,,,,1109.0,2608.0,1008.0,,1008.0,8.0,212.0,3.0
88,22,Netherlands,10,10,1982-09-08,198209,22710,centre party,,70,326,5,2017.0,0.773,0.682,0.8310000000000001,0,,1.0,150.0,1,121,2018-2,392.0,0.255,8.163,0.0,0.0,-4.847,5.102,1.786,7.143,3.061,2018b,7BRATL,Western_Europe,Other,Netherlands,Centre Party,centre party,NLD,Netherlands,CP,Centrumpartij,Centrumpartij,right,Right-wing,8.7,5.9,8.6,2.4,,,,,,,,,8.0,275.0,40.0
89,22,Netherlands,10,10,1982-09-08,198209,22952,reformed political party,SGP,95,326,5,2017.0,0.773,0.682,1.9020000000000001,0,,3.0,150.0,1,121,2018-2,755.0,0.0,2.517,0.0,0.0,29.801000000000002,2.781,7.682,6.49,2.119,2018b,W1J1HR,Western_Europe,Other,,,,,,,,,,,,,,,,,,,,,,,,,
90,22,Netherlands,10,10,1986-05-21,198605,22230,pacifist socialist party,PSP,20,331,4,2017.0,0.81,0.66,1.2,0,,1.0,150.0,1,120,2018-2,1818.0,0.0,10.286,,,-23.542,4.015,0.165,21.287,7.426,2018b,392T2P,Western_Europe,Left_wing,Netherlands,Pacifist Socialist Party,pacifist socialist party,NLD,Netherlands,PSP,Pacifistisch Socialistische Partij,Pacifistisch Socialistische Partij,com,Communist/Socialist,1.2,1.4,3.0,5.0,,,,,,1011.0,,,8.0,1452.0,14.0
91,22,Netherlands,10,10,1986-05-21,198605,22310,radical political party,PPR,30,220,1,1991.0,0.774,,1.256,0,,2.0,150.0,1,10,,1344.0,22.8,5.4,,,-12.9,3.2,0.6,12.9,2.8000000000000003,2018b,YIT1RV,Western_Europe,Other,Netherlands,Radical Political Party,radical political party,NLD,Netherlands,PPR,Politieke Partij Radikalen,Politieke Partij Radikalen,eco,Green/Ecologist,1.6,2.5,1.8,5.0,22310.0,,,1103.0,,1010.0,,,8.0,342.0,19.0
92,22,Netherlands,10,10,1986-05-21,198605,22320,labour party,PvdA,30,220,1,1991.0,0.774,,33.271,0,,52.0,150.0,1,10,,1718.0,4.4,7.5,,,-20.2,5.0,0.9,13.0,6.1000000000000005,2018b,K1NNU5,Western_Europe,Left_wing,Netherlands,Labour Party,labour party,NLD,Netherlands,PvdA,Partij van de Arbeid,Partij van de Arbeid,soc,Social democracy,3.6118,3.868,3.2028,7.9904,22320.0,299.0,1528320.0,1104.0,2602.0,1002.0,7140.0,1002.0,8.0,742.0,11.0
93,22,Netherlands,10,10,1986-05-21,198605,22330,democrats‘66,D’66,40,220,1,1991.0,0.774,,6.132000000000001,0,,9.0,150.0,1,10,,1289.0,5.4,9.8,,,-4.5,3.2,4.6000000000000005,8.3,3.5,2018b,HNJHWR,Western_Europe,Left_wing,Netherlands,Democrats 66,democrats‘66,NLD,Netherlands,D66,Democraten 66,Democraten 66,lib,Liberal,4.5066,4.9917,1.7625,8.6233,22330.0,295.0,1528330.0,1105.0,2603.0,1004.0,7080.0,1004.0,8.0,345.0,6.0
94,22,Netherlands,10,10,1986-05-21,198605,22420,people’s party for freedom and democracy,VVD,40,220,1,1991.0,0.774,,17.411,0,,27.0,150.0,1,10,,1587.0,4.3,7.9,,,6.6000000000000005,4.1,7.8,6.1000000000000005,1.6,2018b,5RQB68,Western_Europe,Left_wing,Netherlands,People's Party for Freedom and Democracy,people’s party for freedom and democracy,NLD,Netherlands,VVD,Volkspartij voor Vrijheid en Democratie,Volkspartij voor Vrijheid en Democratie,lib,Liberal,7.3482,7.8979,4.3887,5.9471,22420.0,305.0,1528420.0,1107.0,2605.0,1003.0,7200.0,1003.0,8.0,1409.0,6.0
95,22,Netherlands,10,10,1986-05-21,198605,22521,christian democratic appeal,CDA,50,220,1,1991.0,0.774,,34.593,0,,54.0,150.0,1,10,,2063.0,3.1,6.9,,,-4.0,2.6,5.7,7.6000000000000005,2.2,2018b,XWC4HG,Western_Europe,Left_wing,Netherlands,Christian Democratic Appeal,christian democratic appeal,NLD,Netherlands,CDA,Christen Democratisch Appèl,Christen Democratisch Appel,chr,Christian democracy,5.9376,5.8848,6.6882,7.7157,22521.0,293.0,1528521.0,1106.0,2604.0,1001.0,7040.0,1001.0,8.0,235.0,3.0
96,22,Netherlands,10,10,1986-05-21,198605,22521,christian democratic appeal,CDA,50,220,1,1991.0,0.774,,34.593,0,,54.0,150.0,1,10,,2063.0,3.1,6.9,,,-4.0,2.6,5.7,7.6000000000000005,2.2,2018b,XWC4HG,Western_Europe,Left_wing,Netherlands,Christian Democratic Union,christian democratic appeal,NLD,Netherlands,CDU,Christelijk-Democratische Unie,Christelijk-Democratische Unie,chr,Christian democracy,6.2,5.7,7.2,8.3,,,,,,,,,8.0,2542.0,3.0
97,22,Netherlands,10,10,1986-05-21,198605,22952,reformed political party,SGP,95,331,4,2017.0,0.81,0.66,1.739,0,,3.0,150.0,1,120,2018-2,989.0,0.101,4.449,,,31.951,2.0220000000000002,2.528,2.224,3.741,2018b,H9SRD9,Western_Europe,Other,,,,,,,,,,,,,,,,,,,,,,,,,
98,22,Netherlands,10,10,1989-09-06,198909,22110,green left,GL,10,220,1,1991.0,0.774,,4.074,0,,6.0,150.0,1,10,,912.0,4.2,8.700000000000001,,,-15.0,4.0,0.2,12.9,6.3,2018b,FTXD4I,Western_Europe,Left_wing,Netherlands,GreenLeft,green left,NLD,Netherlands,GL,GroenLinks,GroenLinks,eco,Green/Ecologist,2.0454,2.1108,1.644,6.1973,22110.0,297.0,1528110.0,,2601.0,1005.0,7100.0,1005.0,8.0,756.0,19.0
99,22,Netherlands,10,10,1989-09-06,198909,22320,labour party,PvdA,30,220,1,1991.0,0.774,,31.881,0,,49.0,150.0,1,10,,1130.0,3.2,10.0,,,-20.6,2.1,0.4,10.700000000000001,6.4,2018b,CYN2LU,Western_Europe,Left_wing,Netherlands,Labour Party,labour party,NLD,Netherlands,PvdA,Partij van de Arbeid,Partij van de Arbeid,soc,Social democracy,3.6118,3.868,3.2028,7.9904,22320.0,299.0,1528320.0,1104.0,2602.0,1002.0,7140.0,1002.0,8.0,742.0,11.0
100,22,Netherlands,10,10,1989-09-06,198909,22330,democrats‘66,D’66,40,220,1,1991.0,0.774,,7.8870000000000005,0,,12.0,150.0,1,10,,1649.0,4.4,14.4,,,-7.5,2.7,0.8,7.7,4.2,2018b,CNA72W,Western_Europe,Left_wing,Netherlands,Democrats 66,democrats‘66,NLD,Netherlands,D66,Democraten 66,Democraten 66,lib,Liberal,4.5066,4.9917,1.7625,8.6233,22330.0,295.0,1528330.0,1105.0,2603.0,1004.0,7080.0,1004.0,8.0,345.0,6.0
101,22,Netherlands,10,10,1989-09-06,198909,22420,people’s party for freedom and democracy,VVD,40,220,1,1991.0,0.774,,14.566,0,,22.0,150.0,1,10,,1338.0,4.0,9.6,,,4.5,2.6,7.9,9.4,1.2,2018b,LURP39,Western_Europe,Left_wing,Netherlands,People's Party for Freedom and Democracy,people’s party for freedom and democracy,NLD,Netherlands,VVD,Volkspartij voor Vrijheid en Democratie,Volkspartij voor Vrijheid en Democratie,lib,Liberal,7.3482,7.8979,4.3887,5.9471,22420.0,305.0,1528420.0,1107.0,2605.0,1003.0,7200.0,1003.0,8.0,1409.0,6.0
102,22,Netherlands,10,10,1989-09-06,198909,22521,christian democratic appeal,CDA,50,220,1,1991.0,0.774,,35.313,0,,54.0,150.0,1,10,,2096.0,2.7,12.200000000000001,,,-8.8,2.0,2.4,7.9,2.0,2018b,2WRJ51,Western_Europe,Left_wing,Netherlands,Christian Democratic Appeal,christian democratic appeal,NLD,Netherlands,CDA,Christen Democratisch Appèl,Christen Democratisch Appel,chr,Christian democracy,5.9376,5.8848,6.6882,7.7157,22521.0,293.0,1528521.0,1106.0,2604.0,1001.0,7040.0,1001.0,8.0,235.0,3.0
103,22,Netherlands,10,10,1989-09-06,198909,22521,christian democratic appeal,CDA,50,220,1,1991.0,0.774,,35.313,0,,54.0,150.0,1,10,,2096.0,2.7,12.200000000000001,,,-8.8,2.0,2.4,7.9,2.0,2018b,2WRJ51,Western_Europe,Left_wing,Netherlands,Christian Democratic Union,christian democratic appeal,NLD,Netherlands,CDU,Christelijk-Democratische Unie,Christelijk-Democratische Unie,chr,Christian democracy,6.2,5.7,7.2,8.3,,,,,,,,,8.0,2542.0,3.0
104,22,Netherlands,10,10,1989-09-06,198909,22527,reformed political league,GPV,50,326,4,2016.0,0.9400000000000001,0.47100000000000003,1.236,0,,2.0,150.0,1,111,2018-2,1119.0,0.0,9.115,,,28.686,0.536,1.966,8.49,1.7870000000000001,2018b,VSGDOJ,Western_Europe,Other,Netherlands,Reformed Political League,reformed political league,NLD,Netherlands,GPV,Gereformeerd Politiek Verbond,Gereformeerd Politiek Verbond,con,Conservative,8.1444,5.8,8.6364,3.4848,,,,1108.0,2606.0,1007.0,,1007.0,8.0,625.0,26.0
105,22,Netherlands,10,10,1989-09-06,198909,22528,reformatory political federation,RPF,50,326,4,2016.0,0.9400000000000001,0.47100000000000003,0.961,0,,1.0,150.0,1,111,2018-2,2083.0,0.048,16.227,,,17.811,2.112,2.496,7.777,1.92,2018b,UYRXPM,Western_Europe,Other,Netherlands,Reformatory Political Federation,reformatory political federation,NLD,Netherlands,RPF,Reformatorische Politieke Federati,Reformatorische Politieke Federati,chr,Christian democracy,8.2963,6.0,8.5455,3.5447,,,,1109.0,2608.0,1008.0,,1008.0,8.0,212.0,3.0
106,22,Netherlands,10,10,1989-09-06,198909,22711,centre democrats,,70,326,4,2016.0,0.9400000000000001,0.47100000000000003,0.918,0,,1.0,150.0,1,111,2018-2,289.0,0.34600000000000003,7.612,,,3.114,4.844,1.3840000000000001,7.266,0.0,2018b,8CR5H4,Western_Europe,Left_wing,Netherlands,Centre Democrats,centre democrats,NLD,Netherlands,CD,Centrum Democraten,Centrum Democraten,right,Right-wing,9.4097,8.5714,9.25,1.312,,,,,2609.0,1009.0,,1009.0,8.0,209.0,40.0
107,22,Netherlands,10,10,1989-09-06,198909,22952,reformed political party,SGP,95,326,4,2016.0,0.9400000000000001,0.47100000000000003,1.873,0,,3.0,150.0,1,111,2018-2,1843.0,0.054,11.666,,,34.021,1.085,3.31,4.775,2.17,2018b,3FD5LZ,Western_Europe,Other,,,,,,,,,,,,,,,,,,,,,,,,,
108,22,Netherlands,10,10,1994-05-03,199405,22110,green left,GL,10,251,1,1995.0,0.806,,3.467,0,,5.0,150.0,1,10,,2116.0,1.512,7.798,,,-15.69,1.371,0.378,7.325,2.174,2018b,GUZHOP,Western_Europe,Left_wing,Netherlands,GreenLeft,green left,NLD,Netherlands,GL,GroenLinks,GroenLinks,eco,Green/Ecologist,2.0454,2.1108,1.644,6.1973,22110.0,297.0,1528110.0,,2601.0,1005.0,7100.0,1005.0,8.0,756.0,19.0
109,22,Netherlands,10,10,1994-05-03,199405,22220,socialist party,SP,20,326,4,2017.0,0.805,0.705,1.322,0,,2.0,150.0,1,120,2018-2,570.0,0.0,7.719,,,-19.298000000000002,12.105,0.7020000000000001,24.211000000000002,1.754,2018b,9DU27D,Western_Europe,Left_wing,Netherlands,Socialist Party,socialist party,NLD,Netherlands,SP,Socialistiese Partij,Socialistiese Partij,com,Communist/Socialist,1.2146,1.0421,4.2099,2.5049,22220.0,304.0,1528220.0,1101.0,,,7180.0,1014.0,8.0,357.0,14.0
110,22,Netherlands,10,10,1994-05-03,199405,22320,labour party,PvdA,30,251,1,1995.0,0.806,,23.973,0,,37.0,150.0,1,10,,2278.0,14.004,7.287,,,4.258,0.176,1.493,5.18,1.141,2018b,HOVQ3Z,Western_Europe,Left_wing,Netherlands,Labour Party,labour party,NLD,Netherlands,PvdA,Partij van de Arbeid,Partij van de Arbeid,soc,Social democracy,3.6118,3.868,3.2028,7.9904,22320.0,299.0,1528320.0,1104.0,2602.0,1002.0,7140.0,1002.0,8.0,742.0,11.0
111,22,Netherlands,10,10,1994-05-03,199405,22330,democrats‘66,D’66,40,251,1,1995.0,0.806,,15.49,0,,24.0,150.0,1,10,,2318.0,11.303,9.318,,,-8.24,5.091,3.624,4.4,1.294,2018b,TPRDE3,Western_Europe,Left_wing,Netherlands,Democrats 66,democrats‘66,NLD,Netherlands,D66,Democraten 66,Democraten 66,lib,Liberal,4.5066,4.9917,1.7625,8.6233,22330.0,295.0,1528330.0,1105.0,2603.0,1004.0,7080.0,1004.0,8.0,345.0,6.0
112,22,Netherlands,10,10,1994-05-03,199405,22420,people’s party for freedom and democracy,VVD,40,251,1,1995.0,0.806,,19.956,0,,31.0,150.0,1,10,,549.0,1.457,3.279,,,15.118,0.364,5.829,3.097,0.911,2018b,AWVJ9V,Western_Europe,Left_wing,Netherlands,People's Party for Freedom and Democracy,people’s party for freedom and democracy,NLD,Netherlands,VVD,Volkspartij voor Vrijheid en Democratie,Volkspartij voor Vrijheid en Democratie,lib,Liberal,7.3482,7.8979,4.3887,5.9471,22420.0,305.0,1528420.0,1107.0,2605.0,1003.0,7200.0,1003.0,8.0,1409.0,6.0
113,22,Netherlands,10,10,1994-05-03,199405,22521,christian democratic appeal,CDA,50,251,1,1995.0,0.806,,22.217,0,,34.0,150.0,1,10,,2005.0,9.377,8.728,,,-2.594,4.688,3.192,2.793,1.746,2018b,XLWVZA,Western_Europe,Left_wing,Netherlands,Christian Democratic Appeal,christian democratic appeal,NLD,Netherlands,CDA,Christen Democratisch Appèl,Christen Democratisch Appel,chr,Christian democracy,5.9376,5.8848,6.6882,7.7157,22521.0,293.0,1528521.0,1106.0,2604.0,1001.0,7040.0,1001.0,8.0,235.0,3.0
114,22,Netherlands,10,10,1994-05-03,199405,22521,christian democratic appeal,CDA,50,251,1,1995.0,0.806,,22.217,0,,34.0,150.0,1,10,,2005.0,9.377,8.728,,,-2.594,4.688,3.192,2.793,1.746,2018b,XLWVZA,Western_Europe,Left_wing,Netherlands,Christian Democratic Union,christian democratic appeal,NLD,Netherlands,CDU,Christelijk-Democratische Unie,Christelijk-Democratische Unie,chr,Christian democracy,6.2,5.7,7.2,8.3,,,,,,,,,8.0,2542.0,3.0
115,22,Netherlands,10,10,1994-05-03,199405,22527,reformed political league,GPV,50,326,4,2016.0,0.9400000000000001,0.47100000000000003,1.3,0,,2.0,150.0,1,110,2018-2,1306.0,0.0,9.188,,,24.426000000000002,0.306,2.067,8.27,2.067,2018b,EYKBPH,Western_Europe,Other,Netherlands,Reformed Political League,reformed political league,NLD,Netherlands,GPV,Gereformeerd Politiek Verbond,Gereformeerd Politiek Verbond,con,Conservative,8.1444,5.8,8.6364,3.4848,,,,1108.0,2606.0,1007.0,,1007.0,8.0,625.0,26.0
116,22,Netherlands,10,10,1994-05-03,199405,22528,reformatory political federation,RPF,50,326,4,2016.0,0.9400000000000001,0.47100000000000003,1.8,0,,3.0,150.0,1,110,2018-2,2041.0,0.0,15.14,,,24.89,0.539,2.156,6.222,1.617,2018b,U6889R,Western_Europe,Other,Netherlands,Reformatory Political Federation,reformatory political federation,NLD,Netherlands,RPF,Reformatorische Politieke Federati,Reformatorische Politieke Federati,chr,Christian democracy,8.2963,6.0,8.5455,3.5447,,,,1109.0,2608.0,1008.0,,1008.0,8.0,212.0,3.0
117,22,Netherlands,10,10,1994-05-03,199405,22711,centre democrats,,70,326,4,2016.0,0.9400000000000001,0.47100000000000003,2.5,0,,3.0,150.0,1,110,2018-2,388.0,1.031,7.216,,,12.629,4.381,1.804,6.9590000000000005,0.0,2018b,J5U6H7,Western_Europe,Left_wing,Netherlands,Centre Democrats,centre democrats,NLD,Netherlands,CD,Centrum Democraten,Centrum Democraten,right,Right-wing,9.4097,8.5714,9.25,1.312,,,,,2609.0,1009.0,,1009.0,8.0,209.0,40.0
118,22,Netherlands,10,10,1994-05-03,199405,22952,reformed political party,SGP,95,326,4,2016.0,0.9400000000000001,0.47100000000000003,1.729,0,,2.0,150.0,1,110,2018-2,955.0,0.105,7.853,,,28.796,1.2570000000000001,1.675,9.738,1.047,2018b,PKERN6,Western_Europe,Other,,,,,,,,,,,,,,,,,,,,,,,,,
119,22,Netherlands,10,10,1994-05-03,199405,22954,general elderly alliance,AOV,95,326,4,2016.0,0.9400000000000001,0.47100000000000003,3.6,0,,6.0,150.0,1,110,2018-2,940.0,0.106,4.894,,,0.851,2.66,8.936,18.617,0.0,2018b,V4G7GV,Western_Europe,Other,,,,,,,,,,,,,,,,,,,,,,,,,
120,22,Netherlands,10,10,1994-05-03,199405,22955,union 55+,Unie 55+,95,326,4,2016.0,0.9400000000000001,0.47100000000000003,0.9,0,,1.0,150.0,1,110,2018-2,229.0,0.0,2.62,,,5.24,1.31,3.057,25.328,0.0,2018b,6YJUD2,Western_Europe,Other,,,,,,,,,,,,,,,,,,,,,,,,,
121,22,Netherlands,10,10,1998-05-06,199805,22110,green left,GL,10,114,999,1998.0,,,7.2700000000000005,0,,11.0,150.0,1,10,,1387.0,4.542,10.31,,,-22.783,2.451,0.07200000000000001,21.846,2.1630000000000003,2018b,YPAR3M,Western_Europe,Left_wing,Netherlands,GreenLeft,green left,NLD,Netherlands,GL,GroenLinks,GroenLinks,eco,Green/Ecologist,2.0454,2.1108,1.644,6.1973,22110.0,297.0,1528110.0,,2601.0,1005.0,7100.0,1005.0,8.0,756.0,19.0
122,22,Netherlands,10,10,1998-05-06,199805,22220,socialist party,SP,20,998,998,,,,3.528,0,,5.0,150.0,3,20,,1810.0,7.514,9.337,,,-18.177,4.751,0.718,12.873000000000001,1.713,2018b,D33XD7,Western_Europe,Left_wing,Netherlands,Socialist Party,socialist party,NLD,Netherlands,SP,Socialistiese Partij,Socialistiese Partij,com,Communist/Socialist,1.2146,1.0421,4.2099,2.5049,22220.0,304.0,1528220.0,1101.0,,,7180.0,1014.0,8.0,357.0,14.0
123,22,Netherlands,10,10,1998-05-06,199805,22320,labour party,PvdA,30,114,999,1998.0,,,28.98,0,,45.0,150.0,1,10,,2030.0,1.823,9.36,,,-22.069,4.039,0.493,16.995,0.739,2018b,TI9KJW,Western_Europe,Left_wing,Netherlands,Labour Party,labour party,NLD,Netherlands,PvdA,Partij van de Arbeid,Partij van de Arbeid,soc,Social democracy,3.6118,3.868,3.2028,7.9904,22320.0,299.0,1528320.0,1104.0,2602.0,1002.0,7140.0,1002.0,8.0,742.0,11.0
124,22,Netherlands,10,10,1998-05-06,199805,22330,democrats‘66,D’66,40,114,999,1998.0,,,8.99,0,,14.0,150.0,1,10,,2516.0,4.253,8.227,,,-17.766000000000002,5.525,1.55,8.784,0.835,2018b,YBLLOE,Western_Europe,Left_wing,Netherlands,Democrats 66,democrats‘66,NLD,Netherlands,D66,Democraten 66,Democraten 66,lib,Liberal,4.5066,4.9917,1.7625,8.6233,22330.0,295.0,1528330.0,1105.0,2603.0,1004.0,7080.0,1004.0,8.0,345.0,6.0
125,22,Netherlands,10,10,1998-05-06,199805,22420,people’s party for freedom and democracy,VVD,40,114,999,1998.0,,,24.69,0,,38.0,150.0,1,10,,939.0,1.704,4.792,,,7.242,3.621,2.769,4.792,0.0,2018b,XIIGAA,Western_Europe,Left_wing,Netherlands,People's Party for Freedom and Democracy,people’s party for freedom and democracy,NLD,Netherlands,VVD,Volkspartij voor Vrijheid en Democratie,Volkspartij voor Vrijheid en Democratie,lib,Liberal,7.3482,7.8979,4.3887,5.9471,22420.0,305.0,1528420.0,1107.0,2605.0,1003.0,7200.0,1003.0,8.0,1409.0,6.0
126,22,Netherlands,10,10,1998-05-06,199805,22521,christian democratic appeal,CDA,50,114,999,1998.0,,,18.37,0,,29.0,150.0,1,10,,2028.0,3.6,6.854,,,-1.627,3.205,0.838,13.116,0.592,2018b,48X75A,Western_Europe,Left_wing,Netherlands,Christian Democratic Appeal,christian democratic appeal,NLD,Netherlands,CDA,Christen Democratisch Appèl,Christen Democratisch Appel,chr,Christian democracy,5.9376,5.8848,6.6882,7.7157,22521.0,293.0,1528521.0,1106.0,2604.0,1001.0,7040.0,1001.0,8.0,235.0,3.0
